,fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,crs_arr_time,dup,crs_elapsed_time,flights,distance,total_delay,Season,Weekday,month,peak_season,dep_taxi_ind,arr_taxi_ind,carriers_lateness_ind,airtime_ind,orig_airp_fl_ind,dest_airp_fl_ind,orig_airp_pss_ind,dest_airp_pss_ind,dep_weather,dep_weather_rank,arr_weather,arr_weather_rank
41042,2019-08-24,AS,AS_CODESHARE,AS,2427,QX,N443QX,2427,10713,BOI,"Boise, ID",14747,SEA,"Seattle, WA",2105,2135,N,90,1,399,0.0,3,5,8,2,0.0430260234014754,0.0430260234014754,-0.0257496334476613,0.3502657166116329,0.00308,0.024,0.0027184256928647,0.017266229658245,Patchy rain possible,1,Partly cloudy,1
45244,2019-10-23,DL,DL_CODESHARE,DL,4317,OO,N443SW,4317,11433,DTW,"Detroit, MI",13367,MLI,"Moline, IL",2035,2111,N,96,1,373,0.0,4,2,10,0,0.0532356565816952,0.0430260234014754,-0.019545193431566,0.3502657166116329,0.02234,0.00074,0.0236512188227693,0.0009266014294751,Partly cloudy,1,Patchy rain possible,1
3170,2018-02-22,DL,DL,DL,688,DL,N859DN,688,14107,PHX,"Phoenix, AZ",14869,SLC,"Salt Lake City, UT",1400,1539,N,99,1,507,0.0,1,3,2,0,0.0555247035724447,0.059419307466565,-0.019545193431566,0.3502657166116329,0.0222,0.01512,0.0165856810197461,0.0138074919575195,Sunny,1,Moderate snow,2
26835,2019-02-04,UA,UA_CODESHARE,UA,4904,C5,N12160,4904,12264,IAD,"Washington, DC",14321,PWM,"Portland, ME",1230,1410,N,100,1,493,0.0,1,0,2,0,0.0578661407231937,0.0555247035724447,0.055915695644676,0.3502657166116329,0.01252,0.00176,0.0142279891779844,0.0018122837952431,Sunny,1,Patchy heavy snow,1
42712,2019-09-18,AA,AA_CODESHARE,AA,3885,MQ,N834AE,3885,11337,DLH,"Duluth, MN",13930,ORD,"Chicago, IL",603,752,N,109,1,397,0.0,4,2,9,0,0.0486011424278889,0.0553030528955235,-0.0014495905267393,0.3502657166116329,0.00022,0.04976,0.0003693483908308,0.0421127158682513,Light rain shower,1,Sunny,1
38416,2019-07-19,DL,DL,DL,1131,DL,N342DN,1131,11697,FLL,"Fort Lauderdale, FL",12953,LGA,"New York, NY",1547,1856,N,189,1,1076,0.0,3,4,7,2,0.059419307466565,0.0596586901976398,-0.019545193431566,0.1018549855022089,0.01284,0.0205,0.0139690145774164,0.0116398583985032,Patchy light rain with thunder,1,Partly cloudy,1
8295,2018-05-10,UA,UA_CODESHARE,UA,5449,OO,N103SY,5449,14771,SFO,"San Francisco, CA",10713,BOI,"Boise, ID",900,1153,N,113,1,522,0.0,2,3,5,1,0.0623523504240782,0.0581659736388834,0.055915695644676,0.3502657166116329,0.02218,0.00308,0.0179365485308171,0.0027184256928647,Partly cloudy,1,Light rain shower,1
38321,2019-07-18,DL,DL,DL,702,DL,N331NB,702,14869,SLC,"Salt Lake City, UT",12441,JAC,"Jackson, WY",1346,1444,N,58,1,205,0.0,3,3,7,2,0.0540440770506113,0.0555247035724447,-0.019545193431566,0.2134239483384708,0.01512,0.00062,0.0138074919575195,0.0006433984359226,Sunny,1,Light rain shower,1
40775,2019-08-20,DL,DL_CODESHARE,DL,6231,G7,N669CA,6231,11618,EWR,"Newark, NJ",14492,RDU,"Raleigh/Durham, NC",1500,1701,N,121,1,416,41.0,3,1,8,2,0.059419307466565,0.0617647746296217,-0.019545193431566,0.3502657166116329,0.02008,0.00842,0.022154442545058,0.0079829862840375,Sunny,1,Torrential rain shower,3
38297,2019-07-18,UA,UA,UA,576,UA,N67134,576,11292,DEN,"Denver, CO",11618,EWR,"Newark, NJ",825,1408,N,223,1,1605,0.0,3,3,7,2,0.0660930078480459,0.0555247035724447,0.055915695644676,0.1018549855022089,0.0344,0.02008,0.0307716743165574,0.022154442545058,Sunny,1,Moderate or heavy rain shower,2
6583,2018-04-14,UA,UA,UA,527,UA,N62896,527,14635,RSW,"Fort Myers, FL",12266,IAH,"Houston, TX",640,812,N,152,1,861,0.0,2,5,4,1,0.0486011424278889,0.0660930078480459,0.055915695644676,0.2253118320878343,0.00422,0.02232,0.004991048954814,0.024859946428331,Sunny,1,Torrential rain shower,3
36380,2019-06-21,AA,AA_CODESHARE,AA,5797,YV,N922FJ,5797,10140,ABQ,"Albuquerque, NM",14107,PHX,"Phoenix, AZ",1143,1203,N,80,1,328,0.0,3,4,6,2,0.0581659736388834,0.0578661407231937,-0.0014495905267393,0.3502657166116329,0.00334,0.0222,0.0036148762332925,0.0165856810197461,Sunny,1,Sunny,1
45270,2019-10-23,AA,AA,AA,1995,AA,N922US,1995,13204,MCO,"Orlando, FL",14107,PHX,"Phoenix, AZ",1345,1518,N,273,1,1849,0.0,4,2,10,0,0.0540440770506113,0.059419307466565,-0.0014495905267393,0.0474920803339217,0.01688,0.0222,0.0162459451092296,0.0165856810197461,Partly cloudy,1,Sunny,1
22335,2018-11-28,DL,DL,DL,1766,DL,N953DL,1766,10397,ATL,"Atlanta, GA",11721,FNT,"Flint, MI",2127,2325,N,118,1,645,0.0,4,2,11,0,0.0430260234014754,0.0181479514238436,-0.019545193431566,0.3502657166116329,0.04904,0.0005,0.0351327850537735,0.0007284670157349,Sunny,1,Light snow,1
42920,2019-09-21,AA,AA,AA,1086,AA,N961AN,1086,11298,DFW,"Dallas/Fort Worth, TX",13891,ONT,"Ontario, CA",1240,1345,N,185,1,1188,0.0,4,5,9,0,0.0578661407231937,0.0540440770506113,-0.0014495905267393,0.1018549855022089,0.03598,0.0032,0.0232829472494043,0.0045161724523171,Light rain shower,1,Sunny,1
33633,2019-05-14,B6,B6,B6,2990,B6,N821JB,2990,13204,MCO,"Orlando, FL",12478,JFK,"New York, NY",806,1041,N,155,1,944,59.0,2,1,5,1,0.0660930078480459,0.0595136097545641,0.0271423089156718,0.2253118320878343,0.01688,0.0166,0.0162459451092296,0.0201924811220438,Moderate or heavy rain shower,2,Light rain,1
42901,2019-09-20,NK,NK,NK,824,NK,N691NK,824,10397,ATL,"Atlanta, GA",10821,BWI,"Baltimore, MD",1325,1515,N,110,1,577,0.0,4,4,9,0,0.0540440770506113,0.059419307466565,-0.0136902324244572,0.3502657166116329,0.04904,0.01352,0.0351327850537735,0.0103239874550765,Sunny,1,Sunny,1
15564,2018-08-21,DL,DL,DL,1289,DL,N548US,1289,13204,MCO,"Orlando, FL",10397,ATL,"Atlanta, GA",700,834,N,94,1,404,0.0,3,1,8,2,0.0553030528955235,0.0660930078480459,-0.019545193431566,0.3502657166116329,0.01688,0.04904,0.0162459451092296,0.0351327850537735,Torrential rain shower,3,Light rain shower,1
36645,2019-06-25,B6,B6,B6,570,B6,N653JB,570,11697,FLL,"Fort Lauderdale, FL",10721,BOS,"Boston, MA",1329,1651,N,202,1,1237,25.0,3,1,6,2,0.0540440770506113,0.0564782044844364,0.0271423089156718,0.1018549855022089,0.01284,0.01854,0.0139690145774164,0.0142619089281628,Sunny,1,Moderate rain,2
9697,2018-05-31,AS,AS,AS,700,AS,N305AS,700,14747,SEA,"Seattle, WA",14057,PDX,"Portland, OR",1205,1257,N,52,1,129,0.0,2,3,5,1,0.0578661407231937,0.0578661407231937,-0.0257496334476613,0.2134239483384708,0.024,0.01022,0.017266229658245,0.0094846082403456,Light rain shower,1,Light rain shower,1
31094,2019-04-07,UA,UA_CODESHARE,UA,4190,EV,N48901,4190,12266,IAH,"Houston, TX",11481,ECP,"Panama City, FL",1955,2135,N,100,1,572,114.0,2,6,4,1,0.0561961036229004,0.0430260234014754,0.055915695644676,0.3502657166116329,0.02232,0.00078,0.024859946428331,0.0006304766263308,Torrential rain shower,3,Light rain shower,1
11047,2018-06-19,AA,AA,AA,2022,AA,N105UW,2022,11057,CLT,"Charlotte, NC",15304,TPA,"Tampa, FL",1959,2138,N,99,1,507,25.0,3,1,6,2,0.0561961036229004,0.0430260234014754,-0.0014495905267393,0.3502657166116329,0.03218,0.0099,0.0191528138586407,0.0093683119540198,Patchy rain possible,1,Moderate or heavy rain shower,2
29433,2019-03-15,UA,UA_CODESHARE,UA,6014,YV,N521LR,6014,10792,BUF,"Buffalo, NY",12264,IAD,"Washington, DC",1445,1556,N,71,1,283,0.0,2,4,3,1,0.0555247035724447,0.059419307466565,0.055915695644676,0.2134239483384708,0.0039,0.01252,0.0038329317701533,0.0142279891779844,Moderate snow,2,Moderate or heavy rain shower,2
14495,2018-08-06,DL,DL,DL,1234,DL,N945DL,1234,14193,PNS,"Pensacola, FL",10397,ATL,"Atlanta, GA",600,809,N,69,1,271,0.0,3,0,8,2,0.0486011424278889,0.0660930078480459,-0.019545193431566,0.2134239483384708,0.00134,0.04904,0.0012657989312586,0.0351327850537735,Patchy rain possible,1,Moderate or heavy rain shower,2
14824,2018-08-10,DL,DL_CODESHARE,DL,3355,9E,N295PQ,3355,12478,JFK,"New York, NY",11042,CLE,"Cleveland, OH",1532,1748,N,136,1,425,0.0,3,4,8,2,0.059419307466565,0.0617647746296217,-0.019545193431566,0.2253118320878343,0.0166,0.00676,0.0201924811220438,0.0067941798015963,Light rain shower,1,Light rain shower,1
21579,2018-11-16,B6,B6,B6,1031,B6,N634JB,1031,10721,BOS,"Boston, MA",12191,HOU,"Houston, TX",707,1035,N,268,1,1609,0.0,4,4,11,0,0.0553030528955235,0.0595136097545641,0.0271423089156718,0.0474920803339217,0.01854,0.00716,0.0142619089281628,0.0047918377236078,Heavy snow,3,Sunny,1
36382,2019-06-21,DL,DL_CODESHARE,DL,4119,OO,N246SY,4119,13487,MSP,"Minneapolis, MN",10408,ATW,"Appleton, WI",1024,1139,N,75,1,236,105.0,3,4,6,2,0.0595136097545641,0.0581659736388834,-0.019545193431566,0.3502657166116329,0.01992,0.00082,0.0232630261262837,0.0009029114452236,Light rain shower,1,Overcast,2
16054,2018-08-28,DL,DL,DL,2559,DL,N306DQ,2559,11624,EYW,"Key West, FL",10397,ATL,"Atlanta, GA",1755,1958,N,123,1,646,0.0,3,1,8,2,0.0617647746296217,0.0561961036229004,-0.019545193431566,0.3502657166116329,0.00066,0.04904,0.000569636439503,0.0351327850537735,Moderate or heavy rain shower,2,Patchy rain possible,1
11489,2018-06-25,UA,UA_CODESHARE,UA,6053,YV,N515MJ,6053,12953,LGA,"New York, NY",12264,IAD,"Washington, DC",1440,1615,N,95,1,229,31.0,3,0,6,2,0.0555247035724447,0.0564782044844364,0.055915695644676,0.3502657166116329,0.0205,0.01252,0.0116398583985032,0.0142279891779844,Sunny,1,Partly cloudy,1
46934,2019-11-17,WN,WN,WN,6299,WN,N929WN,6299,10821,BWI,"Baltimore, MD",11433,DTW,"Detroit, MI",830,1010,N,100,1,409,0.0,4,6,11,0,0.0660930078480459,0.0595136097545641,-0.0372526735518979,0.3502657166116329,0.01352,0.02234,0.0103239874550765,0.0236512188227693,Overcast,2,Overcast,2
10566,2018-06-12,DL,DL,DL,1539,DL,N985AT,1539,13487,MSP,"Minneapolis, MN",10529,BDL,"Hartford, CT",915,1302,N,167,1,1050,0.0,3,1,6,2,0.0623523504240782,0.0540440770506113,-0.019545193431566,0.2253118320878343,0.01992,0.0039,0.0232630261262837,0.0046389296434388,Light rain shower,1,Sunny,1
39000,2019-07-27,B6,B6,B6,1179,B6,N517JB,1179,12889,LAS,"Las Vegas, NV",12954,LGB,"Long Beach, CA",1005,1111,N,66,1,231,0.0,3,5,7,2,0.0595136097545641,0.0581659736388834,0.0271423089156718,0.2134239483384708,0.02098,0.0022,0.0159352832702946,0.0009416768739988,Sunny,1,Sunny,1
28250,2019-02-26,AA,AA_CODESHARE,AA,5192,OH,N515AE,5192,11057,CLT,"Charlotte, NC",11423,DSM,"Des Moines, IA",1320,1500,N,160,1,815,0.0,1,1,2,0,0.0540440770506113,0.059419307466565,-0.0014495905267393,0.2253118320878343,0.03218,0.00212,0.0191528138586407,0.0028611040071069,Sunny,1,Moderate snow,2
14859,2018-08-11,AA,AA,AA,1083,AA,N972AN,1083,14057,PDX,"Portland, OR",14107,PHX,"Phoenix, AZ",1528,1806,N,158,1,1009,0.0,3,5,8,2,0.059419307466565,0.0596586901976398,-0.0014495905267393,0.2253118320878343,0.01022,0.0222,0.0094846082403456,0.0165856810197461,Light rain shower,1,Sunny,1
788,2018-01-13,AA,AA_CODESHARE,AA,4546,YX,N408YX,4546,12339,IND,"Indianapolis, IN",14100,PHL,"Philadelphia, PA",1540,1730,N,110,1,588,0.0,1,5,1,0,0.059419307466565,0.0617647746296217,-0.0014495905267393,0.3502657166116329,0.00696,0.01914,0.0101861548194311,0.0171671624513749,Light snow,1,Light rain,1
1956,2018-02-01,DL,DL_CODESHARE,DL,6290,G7,N655CA,6290,11433,DTW,"Detroit, MI",11537,ELM,"Elmira/Corning, NY",1746,1909,N,83,1,332,0.0,1,3,2,0,0.0617647746296217,0.0561961036229004,-0.019545193431566,0.3502657166116329,0.02234,0.00026,0.0236512188227693,0.0003192763786628,Overcast,2,Patchy rain possible,1
34381,2019-05-24,DL,DL_CODESHARE,DL,3556,OO,N265SY,3556,15376,TUS,"Tucson, AZ",12892,LAX,"Los Angeles, CA",1715,1904,N,109,1,451,0.0,2,4,5,1,0.0617647746296217,0.0561961036229004,-0.019545193431566,0.3502657166116329,0.00242,0.03138,0.0021972460393307,0.0281270106201122,Sunny,1,Sunny,1
25394,2019-01-13,DL,DL,DL,1517,DL,N584NW,1517,12889,LAS,"Las Vegas, NV",10397,ATL,"Atlanta, GA",2359,646,N,227,1,1747,0.0,1,6,1,0,0.0181479514238436,0.0486011424278889,-0.019545193431566,0.1018549855022089,0.02098,0.04904,0.0159352832702946,0.0351327850537735,Sunny,1,Light rain,1
8341,2018-05-11,AA,AA_CODESHARE,AA,3092,OO,N715SK,3092,11433,DTW,"Detroit, MI",13930,ORD,"Chicago, IL",1535,1605,N,90,1,235,0.0,2,4,5,1,0.059419307466565,0.0564782044844364,-0.0014495905267393,0.3502657166116329,0.02234,0.04976,0.0236512188227693,0.0421127158682513,Moderate rain,2,Moderate rain,2
47012,2019-11-18,AA,AA_CODESHARE,AA,3190,OO,N744SK,3190,11049,CLL,"College Station/Bryan, TX",11298,DFW,"Dallas/Fort Worth, TX",500,606,N,66,1,164,0.0,4,0,11,0,0.0277466347382224,0.0486011424278889,-0.0014495905267393,0.2134239483384708,0.00024,0.03598,0.0003763477043597,0.0232829472494043,Patchy rain possible,1,Partly cloudy,1
18109,2018-09-27,DL,DL,DL,1910,DL,N306DN,1910,13204,MCO,"Orlando, FL",13487,MSP,"Minneapolis, MN",1207,1430,N,203,1,1310,0.0,4,3,9,0,0.0578661407231937,0.0555247035724447,-0.019545193431566,0.1018549855022089,0.01688,0.01992,0.0162459451092296,0.0232630261262837,Patchy rain possible,1,Overcast,2
21836,2018-11-21,AA,AA,AA,2829,AA,N354PT,2829,13303,MIA,"Miami, FL",11057,CLT,"Charlotte, NC",1025,1230,N,125,1,650,0.0,4,2,11,0,0.0595136097545641,0.0578661407231937,-0.0014495905267393,0.3502657166116329,0.01078,0.03218,0.0230438937719569,0.0191528138586407,Patchy rain possible,1,Sunny,1
13849,2018-07-28,UA,UA_CODESHARE,UA,5285,OO,N202SY,5285,10713,BOI,"Boise, ID",11292,DEN,"Denver, CO",945,1146,N,121,1,649,0.0,3,5,7,2,0.0623523504240782,0.0581659736388834,0.055915695644676,0.3502657166116329,0.00308,0.0344,0.0027184256928647,0.0307716743165574,Patchy rain possible,1,Patchy light rain with thunder,1
40678,2019-08-19,UA,UA_CODESHARE,UA,3770,ZW,N415AW,3770,13930,ORD,"Chicago, IL",13230,MDT,"Harrisburg, PA",1215,1510,N,115,1,594,0.0,3,0,8,2,0.0578661407231937,0.059419307466565,0.055915695644676,0.3502657166116329,0.04976,0.00134,0.0421127158682513,0.0018526644502173,Moderate or heavy rain shower,2,Patchy rain possible,1
8339,2018-05-11,DL,DL_CODESHARE,DL,5537,EV,N759EV,5537,14783,SGF,"Springfield, MO",10397,ATL,"Atlanta, GA",1403,1654,N,111,1,563,182.0,2,4,5,1,0.0555247035724447,0.0564782044844364,-0.019545193431566,0.3502657166116329,0.00148,0.04904,0.0011538099147968,0.0351327850537735,Partly cloudy,1,Sunny,1
24721,2019-01-03,WN,WN,WN,2373,WN,N551WN,2373,14107,PHX,"Phoenix, AZ",14747,SEA,"Seattle, WA",1525,1735,N,190,1,1107,0.0,1,3,1,0,0.059419307466565,0.0617647746296217,-0.0372526735518979,0.1018549855022089,0.0222,0.024,0.0165856810197461,0.017266229658245,Sunny,1,Moderate rain,2
7891,2018-05-04,DL,DL,DL,1266,DL,N948DN,1266,10792,BUF,"Buffalo, NY",10397,ATL,"Atlanta, GA",605,808,N,123,1,712,0.0,2,4,5,1,0.0486011424278889,0.0660930078480459,-0.019545193431566,0.3502657166116329,0.0039,0.04904,0.0038329317701533,0.0351327850537735,Light rain shower,1,Sunny,1
5351,2018-03-26,UA,UA,UA,556,UA,N841UA,556,12953,LGA,"New York, NY",13930,ORD,"Chicago, IL",2005,2154,N,169,1,733,0.0,2,0,3,1,0.0532356565816952,0.0430260234014754,0.055915695644676,0.2253118320878343,0.0205,0.04976,0.0116398583985032,0.0421127158682513,Sunny,1,Overcast,2
2790,2018-02-15,AA,AA_CODESHARE,AA,5625,OH,N544AE,5625,10785,BTV,"Burlington, VT",11057,CLT,"Charlotte, NC",800,1048,N,168,1,761,0.0,1,3,2,0,0.0660930078480459,0.0595136097545641,-0.0014495905267393,0.2253118320878343,0.00142,0.03218,0.0014429354044122,0.0191528138586407,Light drizzle,1,Overcast,2
19591,2018-10-19,AA,AA,AA,2452,AA,N929AA,2452,12892,LAX,"Los Angeles, CA",13930,ORD,"Chicago, IL",610,1224,N,254,1,1744,0.0,4,4,10,0,0.0486011424278889,0.0578661407231937,-0.0014495905267393,0.0474920803339217,0.03138,0.04976,0.0281270106201122,0.0421127158682513,Sunny,1,Light rain shower,1
43404,2019-09-28,WN,WN,WN,4163,WN,N7734H,4163,14679,SAN,"San Diego, CA",10821,BWI,"Baltimore, MD",1610,5,N,295,1,2295,0.0,4,5,9,0,0.0564782044844364,0.0081567449106989,-0.0372526735518979,0.0282516365277256,0.01276,0.01352,0.0080282126176086,0.0103239874550765,Light rain shower,1,Moderate or heavy rain shower,2
45899,2019-11-02,UA,UA_CODESHARE,UA,6250,YV,N511MJ,6250,14492,RDU,"Raleigh/Durham, NC",12264,IAD,"Washington, DC",2000,2106,N,66,1,224,0.0,4,5,11,0,0.0532356565816952,0.0430260234014754,0.055915695644676,0.2134239483384708,0.00842,0.01252,0.0079829862840375,0.0142279891779844,Moderate or heavy rain shower,2,Sunny,1
22136,2018-11-25,WN,WN,WN,6299,WN,N8528Q,6299,10693,BNA,"Nashville, TN",10397,ATL,"Atlanta, GA",500,710,N,70,1,214,0.0,4,6,11,0,0.0277466347382224,0.0553030528955235,-0.0372526735518979,0.2134239483384708,0.01044,0.04904,0.0083604108058632,0.0351327850537735,Mist,2,Overcast,2
34109,2019-05-20,UA,UA_CODESHARE,UA,3920,ZW,N445AW,3920,11775,FSD,"Sioux Falls, SD",13930,ORD,"Chicago, IL",1515,1708,N,113,1,463,0.0,2,0,5,1,0.059419307466565,0.0617647746296217,0.055915695644676,0.3502657166116329,0.0009,0.04976,0.0016814504731266,0.0421127158682513,Sunny,1,Cloudy,2
37743,2019-07-11,WN,WN,WN,6533,WN,N8323C,6533,13796,OAK,"Oakland, CA",13830,OGG,"Kahului, HI",1030,1255,N,325,1,2349,36.0,3,3,7,2,0.0595136097545641,0.0578661407231937,-0.0372526735518979,0.0282516365277256,0.00674,0.0032,0.0067801811745386,0.0020012652605225,Sunny,1,Sunny,1
23923,2018-12-22,AS,AS,AS,989,AS,N264AK,989,11884,GEG,"Spokane, WA",14747,SEA,"Seattle, WA",1355,1515,N,80,1,224,0.0,1,5,12,1,0.0540440770506113,0.059419307466565,-0.0257496334476613,0.3502657166116329,0.00276,0.024,0.0025832851008843,0.017266229658245,Cloudy,2,Moderate rain,2
47508,2019-11-25,DL,DL_CODESHARE,DL,3924,OO,N253SY,3924,10713,BOI,"Boise, ID",14869,SLC,"Salt Lake City, UT",1814,1939,N,85,1,290,27.0,4,0,11,0,0.0596586901976398,0.0561961036229004,-0.019545193431566,0.3502657166116329,0.00308,0.01512,0.0027184256928647,0.0138074919575195,Sunny,1,Heavy snow,3
15474,2018-08-19,AA,AA_CODESHARE,AA,4653,YX,N410YX,4653,14730,SDF,"Louisville, KY",13303,MIA,"Miami, FL",659,933,N,154,1,910,0.0,3,6,8,2,0.0486011424278889,0.0623523504240782,-0.0014495905267393,0.2253118320878343,0.00366,0.01078,0.0106944126633734,0.0230438937719569,Light rain shower,1,Patchy light rain with thunder,1
41647,2019-09-02,B6,B6,B6,415,B6,N990JL,415,12478,JFK,"New York, NY",14771,SFO,"San Francisco, CA",931,1302,N,391,1,2586,54.0,4,0,9,0,0.0623523504240782,0.0540440770506113,0.0271423089156718,0.0080766873690854,0.0166,0.02218,0.0201924811220438,0.0179365485308171,Moderate or heavy rain shower,2,Sunny,1
27675,2019-02-17,AA,AA,AA,2669,AA,N323RM,2669,12953,LGA,"New York, NY",13303,MIA,"Miami, FL",1329,1652,N,203,1,1096,0.0,1,6,2,0,0.0540440770506113,0.0564782044844364,-0.0014495905267393,0.1018549855022089,0.0205,0.01078,0.0116398583985032,0.0230438937719569,Partly cloudy,1,Sunny,1
12286,2018-07-06,DL,DL,DL,1421,DL,N689DL,1421,12892,LAX,"Los Angeles, CA",13487,MSP,"Minneapolis, MN",2325,500,N,215,1,1535,0.0,3,4,7,2,0.0181479514238436,0.0277466347382224,-0.019545193431566,0.1018549855022089,0.03138,0.01992,0.0281270106201122,0.0232630261262837,Sunny,1,Sunny,1
8096,2018-05-07,DL,DL,DL,1622,DL,N334DN,1622,11433,DTW,"Detroit, MI",12889,LAS,"Las Vegas, NV",845,1011,N,266,1,1749,0.0,2,0,5,1,0.0660930078480459,0.0595136097545641,-0.019545193431566,0.0474920803339217,0.02234,0.02098,0.0236512188227693,0.0159352832702946,Sunny,1,Partly cloudy,1
38351,2019-07-18,AA,AA_CODESHARE,AA,2994,OO,N703SK,2994,14107,PHX,"Phoenix, AZ",11695,FLG,"Flagstaff, AZ",854,955,N,61,1,119,0.0,3,3,7,2,0.0660930078480459,0.0623523504240782,-0.0014495905267393,0.2134239483384708,0.0222,0.00024,0.0165856810197461,0.0001911351002113,Sunny,1,Sunny,1
15994,2018-08-27,AA,AA,AA,2784,AA,N956AN,2784,12264,IAD,"Washington, DC",11298,DFW,"Dallas/Fort Worth, TX",1908,2125,N,197,1,1172,0.0,3,0,8,2,0.0561961036229004,0.0430260234014754,-0.0014495905267393,0.1018549855022089,0.01252,0.03598,0.0142279891779844,0.0232829472494043,Light rain shower,1,Sunny,1
15638,2018-08-21,AS,AS,AS,196,AS,N577AS,196,12758,KOA,"Kona, HI",14679,SAN,"San Diego, CA",1410,2233,N,323,1,2556,0.0,3,1,8,2,0.0555247035724447,0.0324335390520282,-0.0257496334476613,0.0282516365277256,0.00198,0.01276,0.001505929226172,0.0080282126176086,Light rain shower,1,Sunny,1
18123,2018-09-27,AA,AA_CODESHARE,AA,4700,YX,N114HQ,4700,14100,PHL,"Philadelphia, PA",12339,IND,"Indianapolis, IN",1240,1438,N,118,1,588,0.0,4,3,9,0,0.0578661407231937,0.0555247035724447,-0.0014495905267393,0.3502657166116329,0.01914,0.00696,0.0171671624513749,0.0101861548194311,Cloudy,2,Cloudy,2
30644,2019-03-31,UA,UA,UA,2383,UA,N81449,2383,11618,EWR,"Newark, NJ",11298,DFW,"Dallas/Fort Worth, TX",1300,1549,N,229,1,1372,0.0,2,6,3,1,0.0540440770506113,0.059419307466565,0.055915695644676,0.1018549855022089,0.02008,0.03598,0.022154442545058,0.0232829472494043,Light rain,1,Cloudy,2
38210,2019-07-17,AA,AA_CODESHARE,AA,5852,YV,N903FJ,5852,11298,DFW,"Dallas/Fort Worth, TX",10279,AMA,"Amarillo, TX",2241,2351,N,70,1,312,0.0,3,2,7,2,0.0324335390520282,0.0181479514238436,-0.0014495905267393,0.2134239483384708,0.03598,0.00098,0.0232829472494043,0.0005992489198174,Sunny,1,Sunny,1
46082,2019-11-04,NK,NK,NK,467,NK,N695NK,467,13495,MSY,"New Orleans, LA",15304,TPA,"Tampa, FL",1728,2000,N,92,1,488,0.0,4,0,11,0,0.0617647746296217,0.0532356565816952,-0.0136902324244572,0.3502657166116329,0.007,0.0099,0.007124224354919,0.0093683119540198,Partly cloudy,1,Light rain shower,1
11052,2018-06-19,WN,WN,WN,956,WN,N8616C,956,14107,PHX,"Phoenix, AZ",11259,DAL,"Dallas, TX",650,1110,N,140,1,879,0.0,3,1,6,2,0.0486011424278889,0.0581659736388834,-0.0372526735518979,0.2253118320878343,0.0222,0.0089,0.0165856810197461,0.0051428802175171,Sunny,1,Light rain shower,1
13371,2018-07-22,DL,DL_CODESHARE,DL,4125,OO,N477CA,4125,14814,SHV,"Shreveport, LA",10397,ATL,"Atlanta, GA",1855,2139,N,104,1,551,63.0,3,6,7,2,0.0596586901976398,0.0430260234014754,-0.019545193431566,0.3502657166116329,0.00086,0.04904,0.0014316288210194,0.0351327850537735,Thundery outbreaks possible,3,Patchy rain possible,1
39788,2019-08-06,WN,WN,WN,433,WN,N932WN,433,15016,STL,"St. Louis, MO",14747,SEA,"Seattle, WA",1340,1600,N,260,1,1709,21.0,3,1,8,2,0.0540440770506113,0.0564782044844364,-0.0372526735518979,0.0474920803339217,0.00896,0.024,0.008162814800856,0.017266229658245,Sunny,1,Sunny,1
44908,2019-10-18,DL,DL,DL,1258,DL,N824NW,1258,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",755,1612,N,317,1,2475,0.0,4,4,10,0,0.0553030528955235,0.0564782044844364,-0.019545193431566,0.0282516365277256,0.03138,0.0166,0.0281270106201122,0.0201924811220438,Sunny,1,Partly cloudy,1
35340,2019-06-07,DL,DL_CODESHARE,DL,3545,OO,N878AS,3545,13277,MGM,"Montgomery, AL",10397,ATL,"Atlanta, GA",715,928,N,73,1,147,0.0,3,4,6,2,0.0553030528955235,0.0623523504240782,-0.019545193431566,0.3502657166116329,0.00074,0.04904,0.0004280349427267,0.0351327850537735,Patchy light rain with thunder,1,Torrential rain shower,3
7669,2018-04-30,AA,AA_CODESHARE,AA,4353,AX,N612AE,4353,11278,DCA,"Washington, DC",15016,STL,"St. Louis, MO",850,1016,N,146,1,719,0.0,2,0,4,1,0.0660930078480459,0.0595136097545641,-0.0014495905267393,0.2253118320878343,0.01814,0.00896,0.010507046424293,0.008162814800856,Sunny,1,Sunny,1
